collection_id,collection_url,product_handle,product_id,variant_id,collection_ids
TONES-COL-0091,https://www.tonesfashion.com/collections/under-999,gods-master-piece-white-copy,10814172692673,49547127521473,490862379201|474547093697|491823464641|489800040641|487623786689|474531004609
TONES-COL-0091,https://www.tonesfashion.com/collections/under-999,elivated-basics-oversized,10746495533249,49324723339457,474547093697|284518547649|491823464641|479232426177|487623786689|474531004609
TONES-COL-0091,https://www.tonesfashion.com/collections/under-999,round-neck-slim-fit-tee-brown,10835786858689,49616970809537,474547093697|284518547649|491823464641|489800040641|487623786689|474531004609
TONES-COL-0091,https://www.tonesfashion.com/collections/under-999,round-neck-slim-fit-tee-charcoal-copy,10835786006721,49616968548545,474547093697|284518547649|491823464641|489800040641|487623786689|474531004609
TONES-COL-0091,https://www.tonesfashion.com/collections/under-999,round-neck-slim-fit-tee-charcoal,10835785744577,49616967893185,474547093697|284518547649|491823464641|489800040641|487623786689|474531004609
TONES-COL-0091,https://www.tonesfashion.com/collections/under-999,anti-perfect-tee-cofee-beige,10751466766529,49337383190721,474547093697|491823464641|489800040641|487623786689|474531004609
TONES-COL-0091,https://www.tonesfashion.com/collections/under-999,predator-tee-relaxed-fit-green,10751065522369,49337391513793,474547093697|491823464641|489800040641|487623786689|474531004609
TONES-COL-0091,https://www.tonesfashion.com/collections/under-999,storm-weaver-relaxed-fit-coffee-beige,10751062704321,49337392464065,474547093697|491823464641|489800040641|487623786689|474531004609
TONES-COL-0091,https://www.tonesfashion.com/collections/under-999,elevated-basics-oversized-copy,10746907852993,49324720586945,474547093697|284518547649|491823464641|479232426177|487623786689|474531004609
TONES-COL-0091,https://www.tonesfashion.com/collections/under-999,round-neck-slim-fit-tee-white-copy,10705727258817,49201863295169,479397216449|292796661953|474547093697|284518547649|491823464641|489800040641|479232426177|487623786689|474531004609
TONES-COL-0091,https://www.tonesfashion.com/collections/under-999,white-bloom-shirt,10826100211905,49581698482369,483744415937|293003460801|490862379201|284518514881|491823464641|487623786689
TONES-COL-0091,https://www.tonesfashion.com/collections/under-999,daily-tees-black-copy,10481366139073,48436795506881,471435739329|491823464641|489800040641|487623786689|474531004609
TONES-COL-0091,https://www.tonesfashion.com/collections/under-999,daily-tees-orange,10481367548097,48436801831105,479397216449|471435739329|491823464641|489800040641|487623786689|474531004609|293299388609
TONES-COL-0092,https://www.tonesfashion.com/collections/unisex,chaotic-good-pink-1,10582331523265,48697839583425,479397216449|475043758273|474423492801|479542378689|491823464641|474531004609|293299388609|477701308609
TONES-COL-0092,https://www.tonesfashion.com/collections/unisex,tones-original-black,10547296174273,48606816534721,479542378689|490862379201|473433669825|473433571521|474547093697|491823464641|474531004609|293299388609|477701308609|475876458689
TONES-COL-0092,https://www.tonesfashion.com/collections/unisex,daily-tees-orange,10481367548097,48436801831105,479397216449|471435739329|491823464641|489800040641|487623786689|474531004609|293299388609
TONES-COL-0094,https://www.tonesfashion.com/collections/valentines-day-sale,tones-original-black,10547296174273,48606816534721,479542378689|490862379201|473433669825|473433571521|474547093697|491823464641|474531004609|293299388609|477701308609|475876458689
TONES-COL-0094,https://www.tonesfashion.com/collections/valentines-day-sale,chaotic-good-pink-1,10582331523265,48697839583425,479397216449|475043758273|474423492801|479542378689|491823464641|474531004609|293299388609|477701308609
